user_id,movie_id,rating
246,109,5
130,90,4
326,318,5
9,521,4
221,32,4
20,186,3
37,79,4
279,871,4
163,56,4
84,284,3
201,676,2
72,82,3
117,176,5
269,608,4
148,214,5
121,174,3
20,172,3
59,724,5
108,125,3
49,53,4
294,678,2
240,301,5
299,602,3
246,802,1
13,788,1
255,271,4
195,477,2
312,557,5
144,302,3
102,399,2
297,515,5
106,165,5
291,421,4
145,552,5
89,936,5
85,71,4
282,271,3
339,856,5
135,227,3
151,91,2
221,467,4
286,196,4
116,195,4
94,738,2
144,172,4
214,208,5
234,519,5
244,596,4
222,739,4
74,126,3
45,127,5
344,306,5
116,887,3
144,461,4
53,228,3
2,290,3
299,739,3
313,139,3
274,275,5
321,521,2
134,539,4
269,486,3
94,655,4
109,4,2
12,96,4
109,42,1
90,307,5
77,498,5
314,620,3
48,210,3
198,357,5
222,293,3
207,186,4
158,580,4
255,551,1
301,9,3
299,343,3
339,288,3
13,782,3
210,722,4
200,528,4
193,693,4
297,678,3
128,216,5
311,38,3
169,879,5
174,82,1
13,440,1
95,378,4
321,224,3
180,83,5
150,127,5
332,233,4
102,83,3
263,678,2
128,97,3
239,288,2
275,202,3
311,471,4
267,145,4
253,210,4
250,64,5
284,339,3
327,849,2
11,90,2
222,93,2
299,26,4
276,748,3
274,496,5
252,129,4
75,820,3
194,52,4
328,627,3
201,955,3
253,198,5
221,39,4
334,317,3
271,414,4
158,525,5
64,705,5
294,24,4
28,480,5
269,959,5
299,270,4
151,655,4
177,87,4
269,15,2
279,740,3
332,673,5
269,483,4
91,682,2
246,17,2
290,418,3
9,487,5
217,797,4
234,14,3
222,231,2
299,32,3
279,685,3
15,620,4
68,178,5
293,210,3
43,931,1
344,278,3
56,368,3
339,30,3
144,518,3
125,734,3
12,735,5
269,484,3
90,179,5
185,237,4
243,275,3
11,429,5
13,88,4
120,25,5
198,402,3
165,304,3
138,98,5
94,561,3
293,188,3
39,258,4
159,237,3
344,39,3
230,673,3
160,124,4
44,228,5
94,133,4
121,122,2
325,109,2
205,333,4
343,44,3
268,123,3
19,153,4
125,511,5
90,132,5
16,657,5
316,50,1
272,11,4
85,380,4
269,761,2
75,696,4
249,469,4
311,671,3
58,222,4
254,99,3
308,632,3
49,40,1
16,294,4
94,214,5
295,624,5
152,866,5
128,227,2
119,235,5
276,561,2
251,109,4
7,90,3
184,275,5
262,628,2
279,13,3
181,764,1
21,56,5
298,660,3
98,321,3
145,949,4
164,458,4
232,64,4
184,126,3
269,209,4
26,100,5
117,338,3
297,97,5
276,969,4
345,722,3
318,72,4
246,410,1
158,809,3
178,651,4
254,625,3
21,106,2
225,136,5
41,486,4
234,191,4
78,289,4
90,9,4
313,415,2
180,716,1
344,462,2
268,810,2
195,227,3
72,603,4
31,135,4
64,731,3
62,89,5
151,662,4
213,79,5
219,13,1
345,708,3
244,712,3
220,288,5
1,6,5
239,923,5
290,202,4
194,523,5
200,831,4
346,213,3
267,214,4
100,340,3
42,521,2
214,45,4
264,320,4
10,22,5
299,71,3
313,608,4
209,242,4
221,92,4
293,646,3
70,260,2
90,30,5
1,104,1
21,288,3
6,523,5
248,181,4
168,409,4
234,878,2
44,238,4
296,96,5
206,288,5
76,100,5
327,50,3
308,811,4
338,168,3
125,238,3
85,203,5
77,431,5
18,367,4
293,572,2
286,228,3
246,568,4
174,902,3
268,163,2
291,555,1
151,478,5
269,63,1
11,97,4
83,748,2
83,125,5
145,717,3
56,426,4
339,435,4
35,242,2
18,462,3
194,708,3
14,514,4
345,651,4
279,415,3
12,471,5
126,332,2
16,22,5
116,758,1
220,325,1
151,328,3
280,11,5
10,155,4
180,213,5
13,831,3
92,132,3
345,202,3
269,482,3
59,241,4
322,508,4
18,25,3
343,135,5
62,856,4
144,528,4
24,662,5
108,282,3
95,518,4
276,383,2
187,427,5
13,315,5
332,98,5
12,172,4
347,22,5
201,8,3
90,855,5
99,203,4
122,708,5
15,742,2
57,56,3
332,595,4
6,498,4
339,58,3
268,154,4
102,202,4
213,474,2
73,196,4
283,70,4
122,212,5
201,454,2
298,652,3
7,10,4
314,29,5
201,275,4
304,681,2
130,748,4
118,176,5
182,237,3
13,794,4
242,934,5
77,153,5
151,196,4
279,202,4
233,958,5
284,682,3
181,301,2
286,419,5
327,14,4
256,195,5
102,186,4
119,338,1
234,316,4
295,378,4
14,100,5
216,721,4
130,148,4
130,229,4
158,100,5
222,972,2
122,792,3
59,14,5
31,705,5
254,501,3
297,475,5
193,328,3
292,28,4
1,49,3
267,559,3
82,705,3
14,455,4
308,511,5
236,170,5
334,4,3
145,203,5
156,205,3
340,435,4
94,385,2
94,109,4
313,151,1
96,645,5
308,109,3
94,393,3
5,234,2
317,350,5
102,62,3
118,156,5
276,786,3
116,259,4
81,93,3
92,595,3
250,111,4
344,215,3
320,148,4
79,124,5
94,313,4
1,206,4
128,966,4
269,664,5
318,795,2
16,940,2
54,276,5
298,172,4
234,292,4
106,15,3
299,137,4
301,771,2
73,7,4
332,44,3
187,28,4
94,783,2
15,137,4
286,56,2
222,756,4
18,699,5
68,245,3
134,748,5
243,223,4
322,479,5
334,481,5
243,13,4
268,16,3
90,241,5
267,484,5
233,48,5
77,4,3
184,92,3
148,596,5
59,664,4
110,734,2
285,628,2
244,101,5
314,366,4
303,654,5
186,333,3
92,785,3
151,486,5
6,188,3
293,125,2
194,51,4
291,552,3
87,790,4
299,50,4
56,1,4
277,9,4
174,823,4
177,182,5
41,751,4
1,76,4
113,262,2
271,657,4
323,7,2
303,373,2
138,238,5
325,98,4
106,64,4
222,155,4
345,367,4
273,328,3
157,127,5
211,310,3
56,31,4
303,129,5
76,258,3
223,249,2
60,28,5
321,507,3
141,932,3
73,286,4
226,480,4
90,713,4
272,172,4
19,313,2
145,286,3
342,764,1
224,322,2
268,552,2
179,354,4
308,526,3
267,693,4
345,402,4
6,213,4
12,143,5
210,160,4
290,546,2
293,300,2
58,248,4
303,181,5
298,498,5
347,501,4
236,172,3
102,121,3
290,404,3
92,123,2
151,274,5
6,432,4
43,216,5
189,632,5
263,514,3
22,117,4
250,44,4
269,188,2
278,98,4
155,294,3
140,334,2
18,190,4
239,198,5
104,342,3
251,258,3
72,64,5
305,338,3
72,566,4
339,226,2
1,72,4
194,511,4
316,549,5
201,150,4
48,187,5
279,418,3
94,153,5
217,53,1
94,765,3
250,485,4
79,288,3
230,393,3
128,64,5
311,367,3
76,518,3
62,153,4
6,515,4
215,11,2
145,569,4
213,715,5
10,294,3
344,181,3
53,100,5
20,678,4
207,294,3
123,285,5
174,94,2
5,154,3
308,488,4
222,436,4
200,7,4
65,121,4
7,485,5
295,843,4
63,111,3
7,511,5
198,11,4
267,28,4
91,99,2
151,321,4
13,302,5
42,131,2
14,519,5
234,142,2
230,154,4
152,98,2
164,313,5
55,144,5
3,332,1
290,818,3
125,175,2
243,93,2
21,670,3
268,228,4
7,654,5
82,178,4
318,524,3
89,381,4
301,123,4
193,673,4
1,185,4
323,79,4
21,219,5
197,328,4
184,15,3
313,482,5
109,823,3
152,167,5
297,629,3
264,524,3
280,571,3
222,577,1
21,591,3
210,501,4
280,230,3
86,286,3
320,174,4
144,50,5
256,97,4
65,427,5
198,429,4
184,217,3
151,709,5
18,530,4
43,724,4
86,319,3
242,305,5
97,28,5
114,195,4
188,69,4
301,230,4
85,241,3
129,313,3
106,77,4
261,748,3
188,7,5
13,208,5
342,288,5
299,286,4
311,204,5
125,813,1
276,463,4
13,421,2
141,472,5
222,550,3
191,896,3
144,516,2
151,213,5
144,845,4
4,356,3
96,64,5
160,79,4
49,369,1
110,332,3
209,351,2
344,97,3
11,203,4
241,307,4
239,312,2
276,719,3
18,191,4
141,535,5
18,971,4
162,42,3
342,591,3
278,525,5
102,217,2
16,447,5
343,82,5
109,357,2
301,732,4
303,202,5
250,378,4
234,507,4
217,68,3
87,523,5
95,26,3
245,94,2
95,289,2
201,896,3
126,323,3
150,475,5
59,871,2
227,9,3
169,603,5
293,553,3
201,190,4
58,8,4
303,840,2
58,850,5
299,101,2
339,573,3
235,198,3
58,347,3
291,455,5
178,275,5
296,292,5
343,569,3
18,513,4
312,238,3
62,294,1
97,428,4
215,64,4
343,47,4
334,223,5
349,411,4
311,433,3
236,134,4
27,596,2
64,211,4
144,713,4
110,22,4
109,665,5
1,96,5
267,597,3
89,127,5
59,258,3
222,96,5
8,294,3
95,137,3
280,566,4
311,469,5
11,521,2
184,645,3
17,1,4
223,69,5
64,429,4
262,252,3
87,154,4
286,96,4
207,53,1
334,8,4
79,937,2
276,147,4
314,328,4
127,286,1
94,203,5
348,628,4
348,370,4
206,896,4
85,508,2
312,639,5
188,211,4
343,371,2
184,972,3
308,746,4
62,298,4
135,54,3
14,151,5
327,469,4
148,71,5
6,156,3
52,257,3
130,58,2
222,413,3
76,12,3
44,317,4
293,172,5
95,32,1
130,47,3
12,97,5
38,99,5
13,409,3
198,188,5
328,144,4
12,204,5
241,750,5
216,628,4
201,357,4
194,582,1
72,45,5
308,736,3
128,427,5
346,582,3
178,546,3
128,422,4
44,82,4
280,419,3
13,910,2
85,639,3
222,313,4
107,321,2
5,436,5
102,418,3
309,326,5
198,97,3
339,97,4
280,316,5
303,325,1
189,60,3
293,68,3
222,234,2
184,855,4
292,657,5
303,450,3
300,322,4
59,972,4
286,704,2
249,13,4
234,521,3
83,294,3
8,457,1
200,218,5
150,268,5
257,305,4
8,385,1
28,100,5
119,86,4
155,328,2
246,368,1
273,345,3
174,117,5
230,125,5
232,921,4
198,323,2
14,13,4
276,448,4
95,742,4
103,126,5
94,101,2
267,187,5
244,324,4
279,577,1
238,476,3
158,228,5
286,815,3
195,298,4
190,282,3
92,42,4
269,211,4
188,628,5
343,712,4
343,375,2
321,483,5
45,121,4
279,397,4
23,483,4
322,192,5
13,318,3
175,56,2
91,331,5
185,196,4
244,179,5
348,405,4
296,950,4
43,371,4
16,230,5
262,275,4
102,686,3
214,408,4
277,151,3
3,328,5
119,526,2
49,168,5
63,288,3
320,118,1
92,825,4
72,68,3
271,133,4
194,317,4
13,898,1
308,656,3
253,568,4
244,226,1
295,401,3
268,141,3
344,119,5
33,328,4
344,619,4
235,22,4
313,114,4
90,613,4
72,12,5
320,173,5
271,435,4
94,644,5
194,648,4
130,276,4
340,1,5
49,56,5
307,143,3
263,486,4
1,213,2
308,826,3
151,464,4
345,88,4
265,328,4
240,300,3
82,191,4
25,498,4
151,100,3
222,40,1
197,385,2
293,655,3
280,404,3
210,404,5
234,213,3
318,248,3
104,544,3
336,619,3
308,475,4
23,228,4
234,850,2
94,232,3
1,233,2
144,304,4
130,228,4
275,630,3
63,250,5
20,194,3
308,322,2
145,185,4
303,410,4
317,300,4
180,631,5
343,76,4
345,48,5
301,89,2
102,233,3
64,222,4
303,233,4
41,313,3
229,260,1
144,855,4
59,569,4
191,313,5
305,212,3
14,408,5
279,216,3
316,735,4
193,288,1
216,231,2
201,537,3
348,240,3
22,683,1
104,823,1
341,294,3
169,172,5
213,509,4
101,840,3
90,313,5
159,831,2
65,191,4
114,204,3
215,205,3
184,259,3
121,125,2
59,229,3
73,479,5
59,7,4
254,472,3
29,358,2
145,553,3
230,199,3
234,731,2
52,116,4
218,33,4
203,117,4
99,346,4
146,307,3
59,100,5
298,144,4
343,655,5
297,98,5
119,866,3
24,129,3
181,824,1
334,250,3
32,250,4
92,48,4
197,748,3
116,840,1
251,121,4
2,312,3
158,68,3
275,304,3
145,174,5
234,8,5
193,234,3
339,270,2
64,8,4
215,239,3
184,531,4
233,174,5
222,182,4
7,168,5
90,435,5
140,289,4
315,223,5
293,781,2
240,288,5
222,829,3
311,378,5
201,271,4
161,56,3
181,882,1
311,951,3
7,269,3
43,241,4
59,208,5
323,246,4
224,325,1
318,197,5
214,531,4
49,313,3
95,737,3
345,174,4
333,66,5
174,255,5
21,569,3
328,402,3
280,323,2
308,233,3
314,623,5
292,510,4
276,684,4
7,285,5
58,340,4
151,224,5
96,100,5
79,269,5
91,131,2
299,645,4
344,283,4
152,220,5
342,723,3
268,949,2
234,501,4
178,135,2
267,470,4
159,871,4
236,79,4
254,183,4
238,181,3
329,129,3
293,282,2
135,176,4
204,258,2
294,547,3
151,494,4
311,258,4
270,596,5
83,892,2
301,483,4
130,222,4
102,173,3
16,228,5
334,461,3
343,187,4
21,217,3
276,22,5
315,234,3
194,30,3
244,54,2
87,629,4
49,213,3
255,249,5
325,865,3
178,210,5
279,167,3
11,47,4
311,82,5
292,405,3
57,866,3
162,174,4
310,832,1
345,473,2
164,322,4
117,421,5
330,447,4
339,475,5
5,42,5
82,11,4
209,898,3
214,285,5
60,751,2
220,301,4
133,315,4
13,764,2
338,204,3
178,193,4
11,204,3
186,591,4
193,117,4
264,516,5
248,100,4
178,284,4
117,168,5
224,569,3
223,248,1
162,50,5
129,339,2
7,432,4
77,181,3
279,662,2
287,39,5
157,273,5
331,190,3
177,1,3
286,234,3
10,656,5
89,117,5
327,143,4
116,806,4
207,313,4
87,519,4
28,174,5
297,56,5
246,100,4
188,173,5
119,486,4
283,588,4
188,210,4
291,770,4
109,278,3
11,402,4
248,928,3
258,313,5
256,576,3
187,792,5
291,175,2
189,652,5
313,163,2
239,479,5
119,546,4
144,521,4
305,298,4
343,823,3
326,732,5
95,675,2
279,408,5
276,456,2
345,151,5
184,604,4
277,129,4
197,720,2
253,294,4
303,9,5
296,654,5
32,246,4
279,530,3
49,590,1
95,474,4
318,194,5
286,683,5
191,307,3
48,50,4
298,195,4
171,245,3
339,82,4
81,926,3
207,42,4
269,153,3
7,54,3
339,198,5
11,435,4
23,421,5
188,511,2
137,327,4
76,690,2
38,720,5
59,928,4
13,814,5
318,315,5
342,607,3
200,121,5
269,654,4
7,89,5
136,847,4
254,243,2
183,483,5
84,265,5
151,193,4
70,751,4
314,938,3
234,192,3
38,67,4
156,12,3
56,228,3
311,178,5
122,214,2
314,591,5
1,258,5
230,209,1
42,142,4
328,750,4
130,357,5
267,464,5
267,324,3
190,300,4
276,853,5
193,465,3
59,126,5
347,416,3
109,69,4
296,948,1
28,143,4
59,760,2
318,503,4
181,335,1
48,654,5
94,693,4
215,450,2
82,518,4
155,325,2
303,318,5
23,28,3
1,81,5
303,416,3
320,472,3
57,410,3
305,192,2
293,144,4
13,387,3
327,215,4
327,886,2
299,367,4
9,286,5
111,326,3
246,451,2
293,239,3
305,151,4
124,166,5
161,213,2
198,15,3
313,132,5
268,717,1
113,100,4
42,281,3
234,709,4
128,609,4
156,64,3
194,808,2
25,455,4
282,258,5
327,82,2
64,56,5
201,276,5
314,126,2
325,177,5
136,747,4
280,265,4
271,283,4
262,405,2
6,205,3
308,283,3
6,133,4
130,158,5
85,289,3
239,530,5
122,553,3
7,530,5
334,59,5
18,14,5
95,132,3
313,670,3
279,412,3
184,462,4
102,685,3
271,732,4
10,64,4
164,125,5
276,230,4
216,367,3
49,628,4
141,50,4
114,191,3
82,127,2
55,56,4
89,221,1
334,474,3
160,21,1
311,326,2
286,191,4
23,177,4
32,100,3
332,156,4
236,478,3
251,50,5
7,489,3
59,134,5
43,117,4
99,258,5
295,153,5
1,78,1
6,70,3
13,894,1
279,753,2
11,735,3
92,778,4
257,151,4
23,705,4
320,411,3
288,202,5
234,921,4
13,341,2
343,275,5
326,646,2
256,172,3
90,272,5
294,118,3
321,30,4
339,133,4
205,289,4
236,307,4
244,747,4
303,194,5
6,481,5
236,204,3
90,269,5
181,319,3
193,268,3
159,451,5
312,675,5
234,79,3
214,7,5
303,480,4
7,657,4
305,806,3
18,89,3
181,676,3
180,421,5
119,272,5
160,432,3
227,244,3
54,327,5
95,417,3
318,239,4
303,506,4
340,405,5
62,306,4
279,702,4
181,742,4
197,187,5
10,702,3
296,279,4
269,179,4
5,422,4
58,663,2
343,20,5
270,441,5
310,748,3
236,735,5
13,452,3
291,470,3
92,281,3
295,412,2
346,245,4
46,127,5
62,100,4
343,12,5
103,300,3
174,369,1
85,566,3
217,554,3
31,504,5
82,476,3
91,265,5
48,202,4
130,3,5
83,22,5
59,188,4
236,661,3
152,255,5
262,790,3
326,503,3
145,200,4
216,172,4
233,57,5
131,313,5
307,427,3
292,124,4
314,268,5
160,175,4
277,117,4
318,49,3
294,250,5
276,249,4
218,504,3
56,623,3
13,25,1
13,632,3
292,151,5
130,374,4
24,508,4
318,384,3
93,275,4
7,142,3
144,293,4
78,269,3
276,228,4
142,895,4
234,294,3
286,790,1
318,934,4
215,474,4
7,423,5
110,204,3
346,62,3
72,181,1
303,160,4
200,357,5
262,845,4
235,474,5
326,526,5
125,949,3
7,156,5
347,79,5
13,416,3
127,227,4
13,502,5
308,490,4
222,672,1
251,132,5
109,742,5
97,655,5
222,94,3
303,234,5
325,143,1
186,742,3
15,696,2
256,662,2
28,271,4
49,129,2
127,300,5
102,326,3
144,900,4
314,204,5
293,153,4
79,286,5
315,302,5
23,188,3
83,323,4
59,48,5
294,7,4
257,307,4
49,3,3
56,98,4
43,225,2
280,125,2
346,4,4
292,429,5
178,849,3
145,281,4
327,90,3
130,183,5
213,11,4
42,451,2
279,727,3
18,194,3
312,57,5
69,109,3
112,306,5
308,170,3
325,474,5
314,785,3
327,949,4
94,829,2
222,419,2
42,25,3
296,685,4
189,274,4
280,381,3
144,22,5
109,245,3
119,658,5
172,697,3
18,515,5
222,364,1
87,393,4
244,208,5
332,148,5
272,474,5
95,523,4
102,183,4
294,299,3
27,925,3
121,9,5
340,204,4
115,530,5
334,72,3
268,31,4
60,514,4
145,637,3
90,6,4
344,508,4
98,70,3
279,390,3
157,407,4
334,289,3
307,527,5
327,237,4
308,116,4
211,687,2
189,173,5
271,200,5
328,188,5
144,204,2
43,298,4
268,826,1
149,269,5
92,252,4
339,214,3
18,286,5
169,181,5
189,281,2
254,238,3
130,946,4
172,657,3
10,615,4
216,95,3
95,24,3
301,692,3
345,121,3
164,245,5
323,744,5
264,558,5
197,340,2
237,28,4
196,306,4
179,305,4
342,132,5
56,82,4
346,187,3
118,547,5
250,742,3
193,871,3
293,447,4
348,928,5
339,12,5
292,343,2
209,349,2
23,99,4
49,258,2
234,490,4
201,447,5
43,501,4
290,550,3
276,290,4
346,322,3
292,252,3
211,263,3
332,696,3
118,185,5
308,483,3
100,689,3
241,880,5
253,566,4
292,919,5
334,207,4
223,255,4
313,174,4
299,501,3
328,284,3
18,71,4
232,471,3
311,174,5
7,608,4
201,708,4
345,285,5
130,49,4
232,22,3
46,288,2
213,151,5
210,216,4
75,475,5
90,323,3
14,7,5
1,212,4
272,772,2
117,597,4
184,287,4
79,813,5
10,200,5
119,144,4
158,277,4
59,570,4
322,185,5
42,692,4
298,496,5
318,481,4
293,134,5
285,538,5
345,919,2
72,70,4
342,25,2
94,31,4
223,717,1
339,190,4
130,346,4
218,265,3
334,450,1
176,751,1
189,815,3
60,485,4
293,257,2
306,100,4
308,319,4
130,53,3
320,501,3
155,319,3
338,310,3
214,325,3
49,418,3
236,185,5
138,617,4
232,173,4
331,100,4
297,157,2
95,88,4
268,333,4
58,156,5
299,378,3
294,327,3
234,601,3
207,156,2
269,492,4
255,53,3
92,717,3
13,161,5
65,197,5
17,237,2
167,698,4
313,609,3
42,99,5
65,210,4
303,366,3
233,98,5
7,226,5
81,7,4
323,886,3
119,87,5
299,418,4
174,456,1
8,89,4
79,900,4
232,215,3
271,338,1
177,271,2
181,458,3
6,151,3
117,751,5
306,744,4
90,494,5
117,368,3
233,418,4
44,542,3
13,303,4
127,243,5
92,561,3
236,864,2
234,660,4
177,150,4
117,121,4
301,514,3
194,1,4
276,496,4
218,516,5
85,414,4
60,498,5
188,233,3
144,960,2
184,88,3
83,412,1
194,631,2
11,751,2
328,132,5
142,28,4
293,657,4
13,437,1
246,231,1
346,727,1
323,199,4
194,510,4
99,123,3
280,483,4
305,943,2
106,923,4
174,383,1
62,955,4
10,223,5
234,526,3
92,660,4
1,143,1
332,258,5
286,559,4
308,805,4
326,448,3
323,22,5
23,315,3
256,783,4
3,334,3
195,99,3
236,223,5
38,389,5
95,505,3
271,83,4
297,250,1
91,351,4
119,472,4
270,703,4
311,526,5
94,562,3
350,174,5
233,286,3
250,1,4
154,806,4
255,569,1
229,875,1
58,237,4
320,976,2
307,169,5
110,794,3
244,818,2
330,596,5
343,474,5
59,25,4
64,173,5
280,934,2
283,627,4
314,120,3
336,13,3
312,587,3
222,411,3
181,933,1
270,741,5
59,65,4
174,63,4
313,44,3
264,208,5
59,382,4
301,511,4
341,877,3
303,849,3
1,151,4
13,786,3
56,94,4
59,175,4
58,246,5
234,95,3
164,148,5
194,202,3
151,425,4
116,180,5
49,347,3
233,644,5
102,271,2
144,285,4
71,475,5
299,742,4
263,79,4
276,631,3
308,968,4
1,51,4
269,435,3
95,736,4
311,708,5
244,90,4
313,318,4
258,310,5
123,485,5
334,183,4
130,743,2
269,64,4
328,451,4
43,300,5
130,12,4
90,185,5
12,132,5
189,216,5
207,135,2
315,55,5
5,139,3
195,469,3
88,302,3
153,678,2
270,155,5
218,273,4
145,674,4
223,369,1
222,4,3
128,785,2
192,127,4
228,651,4
328,82,4
344,716,3
38,450,1
269,137,4
248,55,4
310,304,5
13,612,4
130,335,3
62,774,1
135,77,4
294,264,2
89,813,5
194,433,3
94,39,3
318,396,1
151,223,5
312,234,5
177,175,5
297,50,5
313,162,3
275,89,3
293,202,3
330,465,5
323,100,4
135,566,3
229,358,1
288,900,5
162,151,3
87,55,4
128,378,5
268,267,3
282,302,5
280,286,4
334,276,4
87,385,5
344,175,5
312,481,5
190,118,3
308,192,5
106,8,4
320,678,3
217,117,4
216,764,2
230,633,4
263,82,4
233,495,4
314,672,5
204,310,1
279,240,4
188,195,3
177,179,5
181,330,1
184,458,3
86,872,3
79,313,2
53,181,4
125,204,5
326,528,3
276,747,4
238,300,4
39,333,4
201,175,2
276,746,4
13,334,1
117,12,5
301,651,5
280,790,4
3,350,3
345,956,4
174,393,4
181,866,1
290,158,5
247,257,4
162,117,4
43,336,4
258,311,4
348,819,4
191,328,3
215,483,4
184,665,2
114,157,2
184,52,4
49,821,1
233,212,5
345,173,5
293,99,3
13,353,4
99,196,4
49,325,3
123,127,5
194,383,1
141,825,4
323,150,4
330,575,4
177,318,4
85,792,4
248,249,4
298,237,5
276,139,4
23,257,3
52,657,5
330,8,5
268,403,4
70,176,4
280,53,5
234,152,4
13,759,2
325,181,4
268,269,4
154,202,3
222,689,4
42,222,4
99,232,4
96,170,5
87,300,3
328,349,2
13,190,4
347,227,4
117,258,4
229,286,4
329,591,2
345,508,4
291,396,4
94,34,1
72,515,4
218,695,3
18,12,5
218,762,4
178,58,5
334,302,5
303,49,2
42,925,4
329,79,4
286,11,5
33,343,4
326,79,4
339,183,4
308,521,3
130,672,5
114,183,5
276,229,3
11,383,2
256,202,3
273,311,4
116,661,4
13,137,5
332,82,5
6,479,5
91,689,5
79,137,4
308,265,3
10,651,4
18,181,3
49,299,2
343,423,5
92,423,3
244,762,3
43,423,4
84,31,4
234,157,2
300,328,3
191,269,3
268,114,5
147,269,4
71,222,3
76,59,4
232,462,4
102,248,3
205,326,4
200,25,4
311,431,4
197,195,5
101,815,3
264,56,5
210,447,5
276,63,3
308,178,4
64,181,4
271,284,3
201,513,3
92,628,4
54,333,5
301,187,4
81,410,4
31,498,4
21,234,5
311,212,3
264,792,5
132,137,4
307,463,5
311,275,4
22,403,5
43,318,5
201,61,2
186,770,2
125,475,1
339,73,3
145,120,2
51,132,4
130,84,4
347,144,5
110,715,2
100,905,3
311,470,3
189,248,4
44,227,4
295,25,5
193,276,4
10,711,4
276,272,5
342,427,4
14,211,4
8,190,4
280,144,2
333,739,5
11,721,3
94,380,3
8,686,3
115,462,4
264,559,5
299,297,3
268,483,5
95,202,4
24,25,4
159,546,4
174,312,5
293,943,2
186,550,4
250,582,4
185,638,4
234,566,2
221,257,4
187,659,5
313,187,4
116,199,4
109,9,3
174,412,1
7,208,5
296,255,2
280,82,2
271,275,4
110,791,2
59,926,1
217,576,1
145,665,5
334,204,4
42,568,4
200,143,5
89,387,5
311,588,4
235,269,4
287,156,5
344,204,4
43,289,4
99,11,5
145,159,4
200,82,5
269,316,4
13,517,5
184,208,4
327,144,4
218,517,3
6,487,5
279,792,3
268,161,3
85,124,5
75,472,4
18,483,4
234,291,3
196,238,4
318,750,4
2,281,3
295,102,4
276,81,4
145,896,2
160,762,3
290,216,4
327,435,4
145,471,4
83,465,4
277,591,4
214,56,5
330,44,5
6,131,5
334,693,3
156,192,4
91,479,4
130,22,5
75,271,5
328,265,5
291,379,3
222,815,2
347,168,5
328,510,5
290,423,5
12,157,5
151,114,5
294,603,5
244,232,4
130,63,4
259,762,2
58,425,5
245,112,4
122,727,4
144,129,4
305,357,5
16,96,5
1,175,5
7,618,4
16,546,4
80,45,4
173,294,5
161,523,3
12,71,4
59,141,4
339,636,4
321,485,4
201,204,4
59,516,4
56,118,4
191,332,2
65,318,5
145,229,3
262,336,3
235,52,4
116,604,3
49,476,1
286,325,1
221,588,3
197,344,4
198,23,4
207,28,4
345,251,5
145,760,2
77,179,5
83,575,4
328,55,4
346,33,5
89,26,3
263,69,5
53,199,5
312,498,5
213,1,2
270,173,5
85,690,2
85,404,3
184,949,3
330,823,3
184,255,3
312,132,5
322,179,5
32,118,3
18,180,4
55,89,5
274,546,3
177,197,4
87,796,4
24,477,5
137,261,5
253,237,4
298,200,3
344,597,2
305,638,5
85,499,4
44,168,5
33,258,4
293,8,3
90,42,4
99,963,3
176,250,4
234,414,4
308,515,3
137,50,5
225,64,4
109,117,5
85,199,5
15,924,3
179,269,3
154,333,3
170,333,4
49,202,3
62,183,4
43,866,4
95,471,5
116,294,2
95,2,2
223,120,2
151,419,3
303,79,5
15,289,3
308,443,3
43,316,5
334,77,3
26,864,2
130,779,4
138,514,5
234,237,3
297,79,3
335,324,1
334,620,2
276,597,3
69,689,3
297,864,3
153,64,5
184,699,5
58,568,4
178,480,3
348,288,5
62,173,5
307,428,4
222,946,2
117,240,3
10,705,4
326,185,5
59,739,4
307,189,4
339,431,4
318,182,4
321,494,4
217,185,3
72,435,5
249,431,5
13,888,2
151,972,4
235,705,5
160,4,4
12,15,5
62,78,2
314,42,5
89,151,5
230,582,4
120,9,4
316,614,2
331,454,3
40,271,2
345,172,4
73,28,3
336,405,3
325,484,5
8,301,4
141,237,4
345,216,5
87,88,5
7,587,4
290,98,4
16,692,4
175,176,3
185,197,5
328,331,4
244,20,4
246,840,4
269,293,3
246,385,1
221,789,4
130,150,5
109,176,5
174,332,5
94,28,4
48,522,2
237,98,4
293,23,4
313,494,3
178,70,4
293,322,2
6,528,4
236,15,5
38,393,5
276,737,4
143,328,4
276,854,4
90,693,3
18,960,4
251,222,4
7,172,4
44,106,2
85,382,4
184,13,3
286,20,4
56,219,5
345,403,3
73,156,4
254,125,3
184,202,3
214,236,5
18,179,4
200,29,4
148,228,4
63,323,1
270,66,4
6,28,2
291,834,3
314,143,5
82,520,3
346,218,3
103,222,3
189,657,5
154,182,5
13,384,2
148,473,5
264,219,5
154,50,5
27,298,4
268,395,2
82,480,4
94,118,3
299,889,3
177,245,3
44,185,4
186,237,2
102,176,3
43,238,2
326,134,3
243,713,3
349,105,2
82,25,2
257,50,5
14,70,1
346,17,1
6,467,4
227,276,4
157,298,4
189,847,4
86,889,5
249,333,4
42,211,4
152,790,5
193,485,5
59,709,5
293,228,3
346,977,3
207,183,2
301,77,3
248,183,5
288,12,4
303,451,5
255,436,4
210,202,5
299,479,4
92,834,1
323,327,4
249,628,3
222,401,2
122,70,5
122,511,5
23,32,3
10,696,4
144,298,3
196,663,5
152,966,5
157,740,2
18,610,4
107,258,4
334,475,4
207,171,3
85,480,4
111,269,5
12,191,5
304,322,4
342,544,1
201,482,4
333,748,4
222,62,4
6,136,5
223,276,4
70,546,2
